7.9353,75.3736
7.9340,75.1287
7.9327,74.8847
7.9314,74.6417
7.9301,74.3997
7.9288,74.1586
7.9276,73.9185
7.9263,73.6794
7.9250,73.4413
7.9238,73.2041
7.9225,72.9679
7.9212,72.7327
7.9200,72.4985
7.9187,72.2653
7.9175,72.0331
7.9163,71.8020
7.9150,71.5718
7.9138,71.3426
7.9126,71.1145
7.9114,70.8874
7.9102,70.6613
7.9090,70.4363
7.9078,70.2123
7.9066,69.9893
7.9054,69.7674
7.9042,69.5465
7.9031,69.3267
7.9019,69.1080
7.9007,68.8903
7.8996,68.6737
7.8984,68.4582
7.8973,68.2437
7.8962,68.0303
7.8950,67.8180
7.8939,67.6068
7.8928,67.3967
7.8917,67.1877
7.8906,66.9798
7.8895,66.7729
7.8884,66.5672
